machine,station_id,station_type,day,cause,trigger_sensor,stop_reason_detail,start,end,minutes
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 07:55:00,2025-01-02 08:28:00,34
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 08:35:00,2025-01-02 09:11:00,37
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 09:43:00,2025-01-02 10:41:00,59
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 10:46:00,2025-01-02 11:00:00,15
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 11:04:00,2025-01-02 11:11:00,8
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 11:13:00,2025-01-02 11:46:00,34
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 11:52:00,2025-01-02 12:08:00,17
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 12:12:00,2025-01-02 12:29:00,18
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 12:33:00,2025-01-02 12:38:00,6
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 14:21:00,2025-01-02 14:56:00,36
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 16:10:00,2025-01-02 16:27:00,18
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 17:19:00,2025-01-02 17:22:00,4
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 17:51:00,2025-01-02 18:20:00,30
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 18:40:00,2025-01-02 18:44:00,5
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 18:59:00,2025-01-02 19:10:00,12
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 19:28:00,2025-01-02 20:06:00,39
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 20:24:00,2025-01-02 20:27:00,4
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 20:44:00,2025-01-02 21:19:00,36
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 21:23:00,2025-01-02 21:35:00,13
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 21:39:00,2025-01-02 22:09:00,31
M1,ST7,Inspection,2025-01-02,Starved,,,2025-01-02 22:17:00,2025-01-02 22:32:00,16
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 00:46:00,2025-01-03 00:56:00,11
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 01:13:00,2025-01-03 01:47:00,35
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 02:21:00,2025-01-03 03:25:00,65
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 04:05:00,2025-01-03 04:13:00,9
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 04:22:00,2025-01-03 04:35:00,14
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 04:38:00,2025-01-03 05:19:00,42
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 05:38:00,2025-01-03 05:57:00,20
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 07:13:00,2025-01-03 07:33:00,21
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 08:31:00,2025-01-03 08:38:00,8
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 08:44:00,2025-01-03 09:30:00,47
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 10:29:00,2025-01-03 10:56:00,28
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 11:21:00,2025-01-03 11:44:00,24
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 11:58:00,2025-01-03 12:05:00,8
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 12:45:00,2025-01-03 13:02:00,18
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 13:37:00,2025-01-03 13:45:00,9
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 14:03:00,2025-01-03 14:23:00,21
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 14:27:00,2025-01-03 14:29:00,3
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 15:32:00,2025-01-03 16:36:00,65
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 16:40:00,2025-01-03 16:50:00,11
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 16:56:00,2025-01-03 17:45:00,50
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 18:33:00,2025-01-03 19:22:00,50
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 19:24:00,2025-01-03 20:10:00,47
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 21:00:00,2025-01-03 21:28:00,29
M1,ST7,Inspection,2025-01-03,Starved,,,2025-01-03 23:17:00,2025-01-03 23:30:00,14
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 00:13:00,2025-01-04 00:18:00,6
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 00:31:00,2025-01-04 00:53:00,23
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 01:08:00,2025-01-04 01:16:00,9
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 01:23:00,2025-01-04 01:24:00,2
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 01:34:00,2025-01-04 01:59:00,26
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 03:23:00,2025-01-04 03:38:00,16
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 03:45:00,2025-01-04 03:50:00,6
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 04:38:00,2025-01-04 05:03:00,26
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 05:14:00,2025-01-04 05:21:00,8
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 06:25:00,2025-01-04 06:29:00,5
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 06:34:00,2025-01-04 06:53:00,20
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 07:06:00,2025-01-04 07:30:00,25
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 08:04:00,2025-01-04 09:00:00,57
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 11:18:00,2025-01-04 11:32:00,15
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 12:00:00,2025-01-04 12:15:00,16
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 12:55:00,2025-01-04 13:12:00,18
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 13:17:00,2025-01-04 13:48:00,32
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 13:50:00,2025-01-04 14:33:00,44
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 16:38:00,2025-01-04 17:06:00,29
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 18:09:00,2025-01-04 18:09:00,1
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 18:18:00,2025-01-04 18:37:00,20
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 19:54:00,2025-01-04 19:56:00,3
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 20:32:00,2025-01-04 21:56:00,85
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 22:01:00,2025-01-04 22:25:00,25
M1,ST7,Inspection,2025-01-04,Starved,,,2025-01-04 23:43:00,2025-01-05 00:09:00,27
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 00:38:00,2025-01-05 00:59:00,22
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 01:13:00,2025-01-05 01:17:00,5
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 02:08:00,2025-01-05 02:43:00,36
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 02:47:00,2025-01-05 03:20:00,34
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 03:26:00,2025-01-05 03:28:00,3
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 04:09:00,2025-01-05 04:52:00,44
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 05:25:00,2025-01-05 05:31:00,7
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 06:02:00,2025-01-05 06:59:00,58
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 07:48:00,2025-01-05 08:07:00,20
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 09:04:00,2025-01-05 09:43:00,40
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 10:05:00,2025-01-05 10:29:00,25
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 10:32:00,2025-01-05 10:59:00,28
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 11:03:00,2025-01-05 11:11:00,9
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 12:18:00,2025-01-05 12:38:00,21
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 12:45:00,2025-01-05 13:03:00,19
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 14:07:00,2025-01-05 14:09:00,3
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 15:22:00,2025-01-05 15:44:00,23
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 16:44:00,2025-01-05 16:49:00,6
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 16:53:00,2025-01-05 17:46:00,54
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 18:36:00,2025-01-05 19:25:00,50
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 20:37:00,2025-01-05 20:48:00,12
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 21:52:00,2025-01-05 22:07:00,16
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 22:23:00,2025-01-05 22:47:00,25
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 23:15:00,2025-01-05 23:42:00,28
M1,ST7,Inspection,2025-01-05,Starved,,,2025-01-05 23:51:00,2025-01-06 00:05:00,15
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 00:07:00,2025-01-06 00:24:00,18
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 00:43:00,2025-01-06 01:35:00,53
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 02:10:00,2025-01-06 02:28:00,19
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 03:28:00,2025-01-06 03:32:00,5
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 04:01:00,2025-01-06 04:36:00,36
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 04:41:00,2025-01-06 04:54:00,14
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 06:16:00,2025-01-06 06:27:00,12
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 06:54:00,2025-01-06 07:15:00,22
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 07:23:00,2025-01-06 07:32:00,10
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 07:42:00,2025-01-06 08:00:00,19
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 09:33:00,2025-01-06 09:38:00,6
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 09:54:00,2025-01-06 10:37:00,44
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 10:41:00,2025-01-06 10:49:00,9
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 11:05:00,2025-01-06 11:24:00,20
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 11:38:00,2025-01-06 12:03:00,26
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 12:07:00,2025-01-06 12:23:00,17
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 12:25:00,2025-01-06 12:38:00,14
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 13:44:00,2025-01-06 13:50:00,7
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 13:54:00,2025-01-06 14:09:00,16
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 14:13:00,2025-01-06 14:20:00,8
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 14:26:00,2025-01-06 15:07:00,42
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 15:09:00,2025-01-06 15:27:00,19
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 16:01:00,2025-01-06 16:05:00,5
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 16:09:00,2025-01-06 16:21:00,13
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 16:25:00,2025-01-06 16:50:00,26
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 17:18:00,2025-01-06 17:39:00,22
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 17:41:00,2025-01-06 18:11:00,31
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 19:13:00,2025-01-06 19:20:00,8
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 19:21:00,2025-01-06 19:36:00,16
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 20:41:00,2025-01-06 20:49:00,9
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 21:38:00,2025-01-06 22:05:00,28
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 22:09:00,2025-01-06 22:16:00,8
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 22:22:00,2025-01-06 22:33:00,12
M1,ST7,Inspection,2025-01-06,Starved,,,2025-01-06 22:40:00,2025-01-06 22:49:00,10
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 00:08:00,2025-01-07 00:08:00,1
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 00:14:00,2025-01-07 00:14:00,1
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 00:31:00,2025-01-07 00:49:00,19
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 00:53:00,2025-01-07 00:58:00,6
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 01:19:00,2025-01-07 01:29:00,11
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 01:38:00,2025-01-07 01:39:00,2
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 02:30:00,2025-01-07 03:00:00,31
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 03:04:00,2025-01-07 03:05:00,2
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 03:09:00,2025-01-07 03:15:00,7
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 03:18:00,2025-01-07 03:36:00,19
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 04:20:00,2025-01-07 04:51:00,32
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 05:03:00,2025-01-07 05:41:00,39
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 05:45:00,2025-01-07 06:23:00,39
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 06:31:00,2025-01-07 06:45:00,15
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 06:59:00,2025-01-07 07:43:00,45
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 08:35:00,2025-01-07 08:48:00,14
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 10:40:00,2025-01-07 11:16:00,37
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 12:37:00,2025-01-07 12:44:00,8
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 12:51:00,2025-01-07 13:08:00,18
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 13:36:00,2025-01-07 13:40:00,5
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 13:47:00,2025-01-07 14:32:00,46
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 14:41:00,2025-01-07 14:54:00,14
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 15:34:00,2025-01-07 15:53:00,20
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 15:59:00,2025-01-07 16:00:00,2
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 16:24:00,2025-01-07 16:57:00,34
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 17:07:00,2025-01-07 17:25:00,19
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 17:29:00,2025-01-07 17:36:00,8
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 17:49:00,2025-01-07 18:23:00,35
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 18:48:00,2025-01-07 18:55:00,8
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 19:13:00,2025-01-07 19:38:00,26
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 19:46:00,2025-01-07 20:09:00,24
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 21:03:00,2025-01-07 21:09:00,7
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 21:40:00,2025-01-07 21:51:00,12
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 22:03:00,2025-01-07 22:20:00,18
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 22:24:00,2025-01-07 23:02:00,39
M1,ST7,Inspection,2025-01-07,Starved,,,2025-01-07 23:45:00,2025-01-07 23:45:00,1
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 00:37:00,2025-01-08 00:43:00,7
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 00:54:00,2025-01-08 01:12:00,19
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 01:33:00,2025-01-08 01:50:00,18
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 02:40:00,2025-01-08 02:41:00,2
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 02:48:00,2025-01-08 03:13:00,26
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 03:20:00,2025-01-08 03:59:00,40
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 04:07:00,2025-01-08 04:21:00,15
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 05:25:00,2025-01-08 05:41:00,17
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 05:52:00,2025-01-08 06:14:00,23
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 06:16:00,2025-01-08 06:29:00,14
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 06:44:00,2025-01-08 06:58:00,15
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 07:16:00,2025-01-08 07:26:00,11
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 08:28:00,2025-01-08 08:28:00,1
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 08:43:00,2025-01-08 08:56:00,14
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 09:45:00,2025-01-08 10:18:00,34
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 10:22:00,2025-01-08 10:53:00,32
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 11:46:00,2025-01-08 12:13:00,28
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 13:16:00,2025-01-08 13:52:00,37
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 14:13:00,2025-01-08 14:29:00,17
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 15:04:00,2025-01-08 15:28:00,25
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 15:48:00,2025-01-08 16:11:00,24
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 16:18:00,2025-01-08 16:30:00,13
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 16:35:00,2025-01-08 16:40:00,6
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 17:05:00,2025-01-08 17:39:00,35
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 18:01:00,2025-01-08 18:26:00,26
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 18:44:00,2025-01-08 19:12:00,29
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 19:29:00,2025-01-08 19:37:00,9
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 19:53:00,2025-01-08 20:19:00,27
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 20:27:00,2025-01-08 20:31:00,5
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 21:16:00,2025-01-08 21:22:00,7
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 21:31:00,2025-01-08 21:43:00,13
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 21:47:00,2025-01-08 22:14:00,28
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 22:25:00,2025-01-08 22:30:00,6
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 22:46:00,2025-01-08 23:08:00,23
M1,ST7,Inspection,2025-01-08,Starved,,,2025-01-08 23:56:00,2025-01-09 00:17:00,22
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 00:55:00,2025-01-09 00:58:00,4
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 01:11:00,2025-01-09 01:36:00,26
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 02:58:00,2025-01-09 03:08:00,11
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 03:22:00,2025-01-09 03:26:00,5
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 03:54:00,2025-01-09 04:33:00,40
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 04:50:00,2025-01-09 05:46:00,57
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 06:35:00,2025-01-09 06:47:00,13
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 09:15:00,2025-01-09 09:40:00,26
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 09:55:00,2025-01-09 10:14:00,20
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 11:06:00,2025-01-09 11:15:00,10
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 12:00:00,2025-01-09 12:03:00,4
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 12:07:00,2025-01-09 12:20:00,14
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 12:37:00,2025-01-09 12:50:00,14
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 13:11:00,2025-01-09 13:30:00,20
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 13:44:00,2025-01-09 14:07:00,24
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 14:16:00,2025-01-09 14:50:00,35
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 14:54:00,2025-01-09 14:56:00,3
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 14:58:00,2025-01-09 15:27:00,30
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 15:31:00,2025-01-09 16:07:00,37
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 16:20:00,2025-01-09 16:29:00,10
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 17:48:00,2025-01-09 18:09:00,22
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 18:20:00,2025-01-09 18:50:00,31
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 19:34:00,2025-01-09 19:47:00,14
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 20:04:00,2025-01-09 20:33:00,30
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 20:35:00,2025-01-09 20:48:00,14
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 20:52:00,2025-01-09 21:41:00,50
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 21:47:00,2025-01-09 22:18:00,32
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 23:05:00,2025-01-09 23:30:00,26
M1,ST7,Inspection,2025-01-09,Starved,,,2025-01-09 23:40:00,2025-01-09 23:52:00,13
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 00:29:00,2025-01-10 00:48:00,20
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 01:19:00,2025-01-10 01:30:00,12
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 01:35:00,2025-01-10 01:37:00,3
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 02:00:00,2025-01-10 02:44:00,45
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 02:48:00,2025-01-10 02:48:00,1
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 03:04:00,2025-01-10 03:45:00,42
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 04:49:00,2025-01-10 05:11:00,23
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 05:15:00,2025-01-10 05:38:00,24
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 07:09:00,2025-01-10 07:36:00,28
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 08:06:00,2025-01-10 08:11:00,6
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 08:22:00,2025-01-10 09:04:00,43
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 09:12:00,2025-01-10 09:53:00,42
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 10:23:00,2025-01-10 10:24:00,2
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 11:29:00,2025-01-10 11:54:00,26
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 12:31:00,2025-01-10 12:54:00,24
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 13:33:00,2025-01-10 13:42:00,10
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 13:46:00,2025-01-10 14:54:00,69
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 14:58:00,2025-01-10 15:09:00,12
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 15:13:00,2025-01-10 15:17:00,5
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 15:22:00,2025-01-10 15:27:00,6
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 15:35:00,2025-01-10 15:39:00,5
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 16:56:00,2025-01-10 17:31:00,36
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 18:33:00,2025-01-10 19:33:00,61
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 19:47:00,2025-01-10 20:47:00,61
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 21:10:00,2025-01-10 21:26:00,17
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 21:34:00,2025-01-10 22:03:00,30
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 22:46:00,2025-01-10 22:53:00,8
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 22:59:00,2025-01-10 23:26:00,28
M1,ST7,Inspection,2025-01-10,Starved,,,2025-01-10 23:55:00,2025-01-11 00:04:00,10
M1,ST7,Inspection,2025-01-11,Starved,,,2025-01-11 01:05:00,2025-01-11 01:52:00,48
M1,ST7,Inspection,2025-01-11,Starved,,,2025-01-11 02:28:00,2025-01-11 03:00:00,33
M1,ST7,Inspection,2025-01-11,Starved,,,2025-01-11 03:04:00,2025-01-11 03:28:00,25
M1,ST7,Inspection,2025-01-11,Starved,,,2025-01-11 03:45:00,2025-01-11 04:16:00,32
M1,ST7,Inspection,2025-01-11,Starved,,,2025-01-11 04:20:00,2025-01-11 04:33:00,14
