machine,station_id,hour,count,xbar,s,R
M1,ST7,2025-01-27 16:00:00,18,6.166666666666667,1.098126747211439,4
M1,ST7,2025-01-27 17:00:00,21,5.714285714285714,0.9023778112773576,4
M1,ST7,2025-01-27 18:00:00,26,5.769230769230769,1.3358949751441482,6
M1,ST7,2025-01-27 19:00:00,21,6.095238095238095,0.8309489698388167,4
M1,ST7,2025-01-27 20:00:00,22,6.136363636363637,0.6396021490668311,2
M1,ST7,2025-01-27 21:00:00,42,6.285714285714286,0.8347838711296821,5
M1,ST7,2025-01-27 22:00:00,56,6.339285714285714,0.8796029210395444,6
M1,ST7,2025-01-27 23:00:00,39,6.153846153846154,1.1364409248652134,6
M1,ST7,2025-01-28 00:00:00,16,4.3125,1.0144785195688801,4
M1,ST7,2025-01-28 01:00:00,32,5.625,1.070122091316024,5
M1,ST7,2025-01-28 02:00:00,19,5.421052631578948,0.6069769786668839,2
M1,ST7,2025-01-28 03:00:00,27,4.777777777777778,1.2194996872404222,5
M1,ST7,2025-01-28 04:00:00,56,4.928571428571429,1.0064725594803927,6
M1,ST7,2025-01-28 05:00:00,6,5.166666666666667,2.136976056643281,6
M1,ST7,2025-01-28 06:00:00,11,4.818181818181818,1.0787197799411874,4
M1,ST7,2025-01-28 07:00:00,20,5.85,1.3869694338832115,6
M1,ST7,2025-01-28 08:00:00,14,6.071428571428571,0.8287419301647448,2
M1,ST7,2025-01-28 09:00:00,14,6.214285714285714,0.8017837257372733,3
M1,ST7,2025-01-28 10:00:00,11,5.909090909090909,0.7006490497453709,2
M1,ST7,2025-01-28 11:00:00,54,5.111111111111111,0.41964345453112656,2
M1,ST7,2025-01-28 12:00:00,14,4.571428571428571,0.9376144618769908,4
M1,ST7,2025-01-28 13:00:00,11,4.454545454545454,1.507556722888818,5
M1,ST7,2025-01-28 14:00:00,9,5.777777777777778,1.481365736219265,5
M1,ST7,2025-01-28 15:00:00,26,5.3076923076923075,1.2575923272422034,5
M1,ST7,2025-01-28 16:00:00,5,3.8,1.6431676725154982,4
M1,ST7,2025-01-28 17:00:00,26,6.115384615384615,1.1428708790383304,6
M1,ST7,2025-01-28 18:00:00,23,6.0,1.4142135623730951,6
M1,ST7,2025-01-28 19:00:00,6,6.5,0.5477225575051662,1
M1,ST7,2025-01-28 20:00:00,5,5.4,1.949358868961793,5
M1,ST7,2025-01-28 21:00:00,16,5.5625,1.5903353943953666,6
M1,ST7,2025-01-28 22:00:00,33,5.090909090909091,0.9139076937674137,3
M1,ST7,2025-01-28 23:00:00,36,4.805555555555555,0.9202311648848877,6
M1,ST7,2025-01-29 00:00:00,25,4.72,0.8426149773176358,4
M1,ST7,2025-01-29 01:00:00,16,5.625,1.2583057392117916,5
M1,ST7,2025-01-29 02:00:00,23,5.3478260869565215,0.8316847989130759,3
M1,ST7,2025-01-29 03:00:00,3,5.0,2.6457513110645907,5
M1,ST7,2025-01-29 04:00:00,20,6.05,1.2763022245616642,6
M1,ST7,2025-01-29 05:00:00,29,5.413793103448276,0.945562620851067,4
M1,ST7,2025-01-29 06:00:00,9,4.0,1.7320508075688772,4
M1,ST7,2025-01-29 07:00:00,52,6.519230769230769,0.541978388086036,2
M1,ST7,2025-01-29 08:00:00,30,5.5,0.8200084103858012,3
M1,ST7,2025-01-29 09:00:00,26,5.0,0.0,0
M1,ST7,2025-01-29 10:00:00,27,4.962962962962963,0.436901809201096,2
M1,ST7,2025-01-29 11:00:00,22,5.636363636363637,0.9534625892455921,3
M1,ST7,2025-01-29 12:00:00,8,4.5,1.7728105208558367,5
M1,ST7,2025-01-29 13:00:00,39,5.461538461538462,0.6426161105878412,2
M1,ST7,2025-01-29 14:00:00,5,6.0,1.224744871391589,3
M1,ST7,2025-01-29 15:00:00,30,5.8,0.7143842296595062,2
M1,ST7,2025-01-29 16:00:00,25,5.36,0.8602325267042628,4
M1,ST7,2025-01-29 18:00:00,27,6.296296296296297,1.1706281947614154,6
M1,ST7,2025-01-29 19:00:00,23,4.565217391304348,0.9451352455659809,4
M1,ST7,2025-01-29 20:00:00,34,5.264705882352941,0.9632276400887883,6
M1,ST7,2025-01-29 21:00:00,27,5.777777777777778,1.3959648809042255,6
M1,ST7,2025-01-29 22:00:00,15,5.0,1.4638501094227998,6
M1,ST7,2025-01-29 23:00:00,8,5.625,1.9226098333849675,6
M1,ST7,2025-01-30 00:00:00,16,5.9375,1.6111590031195968,5
M1,ST7,2025-01-30 01:00:00,40,5.3,0.8533493588238813,3
M1,ST7,2025-01-30 02:00:00,22,5.7727272727272725,1.445248971196516,6
M1,ST7,2025-01-30 03:00:00,45,6.288888888888889,0.726830673735519,3
M1,ST7,2025-01-30 04:00:00,12,6.583333333333333,0.5149286505444373,1
M1,ST7,2025-01-30 05:00:00,34,5.0588235294117645,0.23883257361061283,1
M1,ST7,2025-01-30 06:00:00,22,5.363636363636363,1.0930714500000425,5
M1,ST7,2025-01-30 07:00:00,12,6.166666666666667,0.834847109936722,2
M1,ST7,2025-01-30 08:00:00,22,4.863636363636363,1.3200091827045153,6
M1,ST7,2025-01-30 09:00:00,11,5.090909090909091,0.8312094145936335,3
M1,ST7,2025-01-30 10:00:00,24,6.041666666666667,0.8586727202955209,3
M1,ST7,2025-01-30 11:00:00,7,6.142857142857143,0.6900655593423545,2
M1,ST7,2025-01-30 12:00:00,34,4.9411764705882355,1.0714243272982744,6
M1,ST7,2025-01-30 13:00:00,13,5.3076923076923075,1.1821319289469756,5
M1,ST7,2025-01-30 14:00:00,29,5.379310344827586,0.561489925074877,2
M1,ST7,2025-01-30 15:00:00,30,5.533333333333333,1.1957780134587124,5
M1,ST7,2025-01-30 16:00:00,19,5.105263157894737,0.5671308728156005,2
M1,ST7,2025-01-30 17:00:00,7,5.142857142857143,0.6900655593423541,2
M1,ST7,2025-01-30 18:00:00,25,6.28,0.8426149773176358,4
M1,ST7,2025-01-30 19:00:00,7,6.428571428571429,0.5345224838248487,1
M1,ST7,2025-01-30 20:00:00,47,6.276595744680851,0.9255345731351449,6
M1,ST7,2025-01-30 21:00:00,26,5.6923076923076925,1.2575923272422032,6
M1,ST7,2025-01-30 22:00:00,21,6.190476190476191,0.8728715609439696,4
M1,ST7,2025-01-30 23:00:00,26,5.423076923076923,1.0648221231013912,5
M1,ST7,2025-01-31 00:00:00,13,5.769230769230769,1.535895295576609,5
M1,ST7,2025-01-31 01:00:00,9,6.111111111111111,0.9279607271383369,3
M1,ST7,2025-01-31 02:00:00,13,5.769230769230769,1.5358952955766088,5
M1,ST7,2025-01-31 03:00:00,42,6.285714285714286,0.6357524554958396,3
M1,ST7,2025-01-31 04:00:00,9,6.111111111111111,0.927960727138337,3
M1,ST7,2025-01-31 05:00:00,14,4.857142857142857,0.7703288865196432,3
M1,ST8,2025-01-01 06:00:00,60,6.566666666666666,0.49971743428090815,1
M1,ST8,2025-01-01 07:00:00,27,6.37037037037037,0.5648790304908823,2
M1,ST8,2025-01-01 08:00:00,44,6.318181818181818,1.0948659740155793,6
M1,ST8,2025-01-01 09:00:00,39,6.3076923076923075,0.5208215248323987,2
M1,ST8,2025-01-01 10:00:00,26,6.115384615384615,0.9519211344191526,5
M1,ST8,2025-01-01 11:00:00,60,6.45,0.5016920522135438,1
M1,ST8,2025-01-01 12:00:00,11,5.545454545454546,2.0670576365276494,6
M1,ST8,2025-01-01 13:00:00,23,4.782608695652174,0.42174116783665,1
M1,ST8,2025-01-01 14:00:00,15,6.0,1.4638501094227998,6
M1,ST8,2025-01-01 15:00:00,27,5.111111111111111,0.8915558282417286,4
M1,ST8,2025-01-01 16:00:00,7,5.142857142857143,0.6900655593423541,2
M1,ST8,2025-01-01 17:00:00,27,4.814814814814815,0.4833407013879894,2
M1,ST8,2025-01-01 18:00:00,42,6.5476190476190474,0.5037605389507487,1
M1,ST8,2025-01-01 19:00:00,53,6.339622641509434,0.7055656821198123,4
M1,ST8,2025-01-01 20:00:00,9,6.555555555555555,0.5270462766947299,1
M1,ST8,2025-01-01 21:00:00,31,6.387096774193548,1.1158679538021428,6
M1,ST8,2025-01-01 22:00:00,30,6.266666666666667,1.1121068335350712,6
M1,ST8,2025-01-01 23:00:00,22,5.636363636363637,0.9021379128785209,3
M1,ST8,2025-01-02 00:00:00,11,4.818181818181818,0.873862897505303,3
M1,ST8,2025-01-02 01:00:00,23,4.391304347826087,1.033050664725273,4
M1,ST8,2025-01-02 02:00:00,22,4.454545454545454,0.6709817063202619,2
M1,ST8,2025-01-02 03:00:00,31,5.548387096774194,1.3376274936722694,6
M1,ST8,2025-01-02 04:00:00,37,6.45945945945946,0.5052279240652234,1
M1,ST8,2025-01-02 05:00:00,26,6.3076923076923075,1.0107118588096518,5
M1,ST8,2025-01-02 06:00:00,17,6.176470588235294,1.4245742398014511,6
M1,ST8,2025-01-02 07:00:00,12,6.0,0.8528028654224414,3
M1,ST8,2025-01-02 08:00:00,6,5.333333333333333,1.632993161855452,4
M1,ST8,2025-01-02 09:00:00,31,6.129032258064516,0.6187048560701064,2
M1,ST8,2025-01-02 10:00:00,4,5.0,2.70801280154532,6
M1,ST8,2025-01-02 11:00:00,9,5.666666666666667,1.1180339887498947,4
M1,ST8,2025-01-02 12:00:00,6,4.666666666666667,2.160246899469287,5
M1,ST8,2025-01-02 13:00:00,30,5.133333333333334,0.8193072487266864,3
M1,ST8,2025-01-02 14:00:00,24,6.083333333333333,0.7755316082290383,3
M1,ST8,2025-01-02 15:00:00,29,6.448275862068965,0.5061201788784758,1
M1,ST8,2025-01-02 16:00:00,22,6.136363636363637,0.7743171827921033,2
M1,ST8,2025-01-02 17:00:00,47,5.468085106382978,1.0394618973669527,5
M1,ST8,2025-01-02 18:00:00,23,5.956521739130435,1.1862186242450965,6
M1,ST8,2025-01-02 19:00:00,17,5.352941176470588,0.6063390625908326,2
M1,ST8,2025-01-02 20:00:00,33,5.575757575757576,0.830297500534562,3
M1,ST8,2025-01-02 21:00:00,6,5.0,2.0,5
M1,ST8,2025-01-02 22:00:00,25,4.52,0.9183318209303942,5
M1,ST8,2025-01-02 23:00:00,11,6.090909090909091,0.7006490497453705,2
M1,ST8,2025-01-03 00:00:00,44,6.5,0.5057805388588731,1
M1,ST8,2025-01-03 01:00:00,15,5.933333333333334,1.533747356112131,6
M1,ST8,2025-01-03 02:00:00,23,5.043478260869565,0.36658880476448835,2
M1,ST8,2025-01-03 03:00:00,34,6.117647058823529,0.9133589649915753,5
M1,ST8,2025-01-03 04:00:00,15,5.8,1.2649110640673518,5
M1,ST8,2025-01-03 05:00:00,20,5.5,0.7608859102526824,3
M1,ST8,2025-01-03 06:00:00,60,6.466666666666667,0.5030977485864633,1
M1,ST8,2025-01-03 07:00:00,38,5.894736842105263,1.1339830229962935,6
M1,ST8,2025-01-03 08:00:00,27,5.222222222222222,0.9336995618478529,3
M1,ST8,2025-01-03 09:00:00,29,5.758620689655173,0.6894704186026255,2
M1,ST8,2025-01-03 10:00:00,21,5.666666666666667,0.7302967433402214,2
M1,ST8,2025-01-03 11:00:00,20,6.15,1.3484884325167859,6
M1,ST8,2025-01-03 12:00:00,39,6.384615384615385,0.7474653526694701,4
M1,ST8,2025-01-03 13:00:00,30,6.333333333333333,0.8022955570857541,4
M1,ST8,2025-01-03 14:00:00,36,6.194444444444445,1.037013416208694,5
M1,ST8,2025-01-03 15:00:00,33,6.151515151515151,0.870388279778489,3
M1,ST8,2025-01-03 16:00:00,10,4.0,1.4142135623730951,4
M1,ST8,2025-01-03 18:00:00,9,5.444444444444445,1.810463415200036,6
M1,ST8,2025-01-03 19:00:00,1,5.0,,0
M1,ST8,2025-01-03 20:00:00,49,5.326530612244898,0.6888321972137825,3
M1,ST8,2025-01-03 21:00:00,31,5.064516129032258,0.24973103811470745,1
M1,ST8,2025-01-03 22:00:00,60,6.316666666666666,0.6507275372101716,2
M1,ST8,2025-01-03 23:00:00,17,6.411764705882353,0.6183469424008423,2
M1,ST8,2025-01-04 00:00:00,21,6.0,1.2649110640673518,5
M1,ST8,2025-01-04 01:00:00,23,6.0,0.9045340337332907,4
M1,ST8,2025-01-04 02:00:00,18,6.0,0.5940885257860046,2
M1,ST8,2025-01-04 03:00:00,28,4.642857142857143,0.8261595987094035,3
M1,ST8,2025-01-04 04:00:00,39,5.17948717948718,0.683327573129996,3
M1,ST8,2025-01-04 05:00:00,22,5.909090909090909,0.8111773283374343,2
M1,ST8,2025-01-04 06:00:00,35,5.771428571428571,1.086974059047417,5
M1,ST8,2025-01-04 07:00:00,23,6.217391304347826,0.7358681786057776,2
M1,ST8,2025-01-04 08:00:00,5,5.6,2.6076809620810595,6
M1,ST8,2025-01-04 09:00:00,59,5.745762711864407,0.8628984904335611,3
M1,ST8,2025-01-04 10:00:00,42,6.428571428571429,0.5474043916011735,2
M1,ST8,2025-01-04 11:00:00,34,6.411764705882353,0.783064959526213,4
M1,ST8,2025-01-04 12:00:00,8,6.125,1.3562026818605375,4
M1,ST8,2025-01-04 13:00:00,6,4.666666666666667,2.250925735484551,6
M1,ST8,2025-01-04 14:00:00,26,5.5,0.6480740698407862,2
M1,ST8,2025-01-04 15:00:00,60,4.683333333333334,0.5963637459756626,3
M1,ST8,2025-01-04 16:00:00,38,4.578947368421052,0.5517333348917078,2
M1,ST8,2025-01-04 17:00:00,20,6.5,0.512989176042577,1
M1,ST8,2025-01-04 18:00:00,18,6.0,1.0289915108550534,4
M1,ST8,2025-01-04 19:00:00,27,6.222222222222222,0.8915558282417285,3
M1,ST8,2025-01-04 20:00:00,32,5.3125,0.9651174088696285,3
M1,ST8,2025-01-04 21:00:00,3,4.666666666666667,0.5773502691896257,1
M1,ST8,2025-01-04 22:00:00,15,5.266666666666667,1.5796322658258455,6
M1,ST8,2025-01-04 23:00:00,22,5.7272727272727275,1.4203225046854737,6
M1,ST8,2025-01-05 00:00:00,28,5.071428571428571,1.1524071884721685,5
M1,ST8,2025-01-05 01:00:00,55,6.0,0.9229582069908977,3
M1,ST8,2025-01-05 02:00:00,11,5.636363636363637,1.7477257950106058,6
M1,ST8,2025-01-05 03:00:00,36,4.972222222222222,0.8101538164751227,2
M1,ST8,2025-01-05 04:00:00,16,5.375,1.0878112581387147,3
M1,ST8,2025-01-05 05:00:00,53,5.754716981132075,1.0359993387538449,5
M1,ST8,2025-01-05 06:00:00,2,3.5,2.1213203435596424,3
M1,ST8,2025-01-05 07:00:00,11,5.454545454545454,2.252271580588645,6
M1,ST8,2025-01-05 08:00:00,52,5.0,0.19802950859533483,2
M1,ST8,2025-01-05 09:00:00,20,5.05,0.22360679774997894,1
M1,ST8,2025-01-05 10:00:00,6,5.333333333333333,0.816496580927726,2
M1,ST8,2025-01-05 11:00:00,51,4.588235294117647,0.5357787076110917,2
M1,ST8,2025-01-05 12:00:00,25,4.4,0.8660254037844386,3
M1,ST8,2025-01-05 13:00:00,39,4.871794871794871,0.8328608647145153,3
M1,ST8,2025-01-05 14:00:00,58,5.379310344827586,0.8949681207082685,3
M1,ST8,2025-01-05 15:00:00,37,4.837837837837838,0.55344946138406,2
M1,ST8,2025-01-05 16:00:00,47,6.276595744680851,0.9255345731351451,6
M1,ST8,2025-01-05 17:00:00,3,5.0,2.6457513110645907,5
M1,ST8,2025-01-05 18:00:00,3,5.0,1.7320508075688772,3
M1,ST8,2025-01-05 19:00:00,3,5.0,2.6457513110645907,5
M1,ST8,2025-01-05 20:00:00,28,5.107142857142857,0.49734746139343783,2
M1,ST8,2025-01-05 21:00:00,32,5.15625,1.0809009085913237,5
M1,ST8,2025-01-05 22:00:00,27,4.851851851851852,0.45604518194714877,2
M1,ST8,2025-01-05 23:00:00,24,4.958333333333333,1.3981094896064241,6
M1,ST8,2025-01-06 00:00:00,19,5.684210526315789,0.5823927253578186,2
M1,ST8,2025-01-06 01:00:00,24,6.333333333333333,0.4815434123430768,1
M1,ST8,2025-01-06 02:00:00,18,6.0,1.2366938848016846,5
M1,ST8,2025-01-06 03:00:00,55,6.490909090909091,0.504524979109513,1
M1,ST8,2025-01-06 04:00:00,10,5.7,0.9486832980505138,3
M1,ST8,2025-01-06 05:00:00,21,6.285714285714286,0.9023778112773575,4
M1,ST8,2025-01-06 06:00:00,32,6.1875,1.0906494070196244,6
M1,ST8,2025-01-06 07:00:00,16,4.6875,1.138346754435279,5
M1,ST8,2025-01-06 08:00:00,59,4.728813559322034,0.48531925058191183,2
M1,ST8,2025-01-06 09:00:00,48,4.9375,0.5221172119157949,2
M1,ST8,2025-01-06 10:00:00,13,5.0,0.0,0
M1,ST8,2025-01-06 11:00:00,10,5.5,0.8498365855987974,3
M1,ST8,2025-01-06 12:00:00,22,6.363636363636363,0.9534625892455925,5
M1,ST8,2025-01-06 13:00:00,48,6.354166666666667,1.061704437240769,6
M1,ST8,2025-01-06 14:00:00,9,5.0,1.224744871391589,3
M1,ST8,2025-01-06 15:00:00,23,6.565217391304348,0.5897678246195884,2
M1,ST8,2025-01-06 16:00:00,17,5.705882352941177,1.212678125181665,4
M1,ST8,2025-01-06 17:00:00,19,6.368421052631579,0.760885910252682,3
M1,ST8,2025-01-06 18:00:00,15,6.466666666666667,0.5163977794943222,1
M1,ST8,2025-01-06 19:00:00,38,6.368421052631579,0.6333545453261926,3
M1,ST8,2025-01-06 20:00:00,41,5.609756097560975,0.9969465577574312,7
M1,ST8,2025-01-06 21:00:00,11,5.363636363636363,0.674199862463242,2
M1,ST8,2025-01-06 22:00:00,24,5.291666666666667,0.9545846657358223,5
M1,ST8,2025-01-06 23:00:00,23,5.521739130434782,0.5107539184552491,1
M1,ST8,2025-01-07 00:00:00,32,6.0,1.1639753904947558,5
M1,ST8,2025-01-07 01:00:00,33,5.9393939393939394,1.0588730430094633,5
M1,ST8,2025-01-07 02:00:00,14,6.285714285714286,1.3259870882635918,5
M1,ST8,2025-01-07 03:00:00,32,5.875,1.3619246343602935,6
M1,ST8,2025-01-07 04:00:00,28,6.25,0.9670497325294006,5
M1,ST8,2025-01-07 05:00:00,6,4.5,2.7386127875258306,6
M1,ST8,2025-01-07 06:00:00,20,5.3,0.8013147091860316,4
M1,ST8,2025-01-07 07:00:00,16,5.125,0.3415650255319866,1
M1,ST8,2025-01-07 08:00:00,40,5.225,0.8316649966583103,3
M1,ST8,2025-01-07 09:00:00,3,5.0,3.4641016151377544,6
M1,ST8,2025-01-07 10:00:00,17,5.117647058823529,0.7812132344290249,3
M1,ST8,2025-01-07 11:00:00,37,5.4324324324324325,0.7652356405615104,3
M1,ST8,2025-01-07 12:00:00,32,6.21875,1.2374368670764582,6
M1,ST8,2025-01-07 13:00:00,33,6.181818181818182,0.7269175268963397,3
M1,ST8,2025-01-07 14:00:00,13,5.923076923076923,1.5525000516123697,6
M1,ST8,2025-01-07 15:00:00,39,6.282051282051282,0.6047495327000632,3
M1,ST8,2025-01-07 16:00:00,7,6.142857142857143,1.4638501094227998,4
M1,ST8,2025-01-07 17:00:00,22,5.2272727272727275,0.8691439785278705,3
M1,ST8,2025-01-07 18:00:00,28,5.0,0.27216552697590857,2
M1,ST8,2025-01-07 19:00:00,20,5.5,1.4327007988227578,6
M1,ST8,2025-01-07 20:00:00,28,6.535714285714286,0.5078745001833701,1
M1,ST8,2025-01-07 21:00:00,24,5.75,0.7939992333804207,3
M1,ST8,2025-01-07 22:00:00,6,5.0,1.0954451150103321,3
M1,ST8,2025-01-07 23:00:00,33,4.606060606060606,0.7881701093115123,4
M1,ST8,2025-01-08 00:00:00,49,5.0,1.0,6
M1,ST8,2025-01-08 01:00:00,26,6.115384615384615,0.9519211344191526,5
M1,ST8,2025-01-08 02:00:00,11,5.7272727272727275,1.954016841836789,6
M1,ST8,2025-01-08 03:00:00,6,6.5,0.5477225575051661,1
M1,ST8,2025-01-08 04:00:00,24,5.541666666666667,0.7210600087592466,2
M1,ST8,2025-01-08 05:00:00,17,5.823529411764706,0.727606875108999,2
M1,ST8,2025-01-08 06:00:00,17,5.9411764705882355,1.3906198364081264,6
M1,ST8,2025-01-08 07:00:00,40,5.725,1.1319939294935535,6
M1,ST8,2025-01-08 08:00:00,40,6.025,0.8619447302169196,3
M1,ST8,2025-01-08 09:00:00,7,6.428571428571429,0.5345224838248488,1
M1,ST8,2025-01-08 10:00:00,3,5.0,0.0,0
M1,ST8,2025-01-08 11:00:00,17,6.529411764705882,0.5144957554275266,1
M1,ST8,2025-01-08 12:00:00,46,4.978260869565218,0.33260790628557146,2
M1,ST8,2025-01-08 13:00:00,25,4.84,0.37416573867739417,1
M1,ST8,2025-01-08 14:00:00,43,4.674418604651163,0.6063524918787176,3
M1,ST8,2025-01-08 15:00:00,32,5.5,0.762000762001143,3
M1,ST8,2025-01-08 16:00:00,29,5.068965517241379,0.45755830875564935,2
M1,ST8,2025-01-08 17:00:00,25,6.16,0.7461009761866471,2
M1,ST8,2025-01-08 18:00:00,18,5.888888888888889,1.676441921552867,6
M1,ST8,2025-01-08 19:00:00,31,4.935483870967742,1.181397022482782,6
M1,ST8,2025-01-08 20:00:00,7,4.285714285714286,1.4960264830861911,4
M1,ST8,2025-01-08 21:00:00,19,5.526315789473684,1.3485968449808852,5
M1,ST8,2025-01-08 22:00:00,25,6.16,0.9865765724632495,5
M1,ST8,2025-01-08 23:00:00,19,6.2631578947368425,0.7334928056269077,3
M1,ST8,2025-01-09 00:00:00,20,5.25,1.1180339887498951,5
M1,ST8,2025-01-09 01:00:00,34,4.735294117647059,0.4478110755198993,1
M1,ST8,2025-01-09 02:00:00,23,4.6521739130434785,0.8846517369293828,4
M1,ST8,2025-01-09 03:00:00,41,5.073170731707317,0.5652540978373808,3
M1,ST8,2025-01-09 04:00:00,16,5.0,0.6324555320336759,3
M1,ST8,2025-01-09 06:00:00,16,6.0625,1.436140661634507,6
M1,ST8,2025-01-09 07:00:00,11,6.454545454545454,0.6875516509523286,2
M1,ST8,2025-01-09 08:00:00,37,5.864864864864865,0.821994936526787,2
M1,ST8,2025-01-09 09:00:00,29,5.793103448275862,0.7736421443326919,2
M1,ST8,2025-01-09 10:00:00,22,5.363636363636363,0.4923659639173309,1
M1,ST8,2025-01-09 11:00:00,50,5.5,0.7354021529276427,4
M1,ST8,2025-01-09 12:00:00,20,6.2,1.3218806379747876,6
M1,ST8,2025-01-09 13:00:00,20,5.1,1.1192102478745307,5
M1,ST8,2025-01-09 14:00:00,12,4.583333333333333,1.2401124093721456,5
M1,ST8,2025-01-09 15:00:00,3,5.0,2.6457513110645907,5
M1,ST8,2025-01-09 16:00:00,42,5.5,0.7407971974871926,3
M1,ST8,2025-01-09 17:00:00,30,5.133333333333334,0.4341724854553048,2
M1,ST8,2025-01-09 18:00:00,20,5.15,0.8127277008872491,3
M1,ST8,2025-01-09 19:00:00,38,5.7105263157894735,0.8670513790331901,3
M1,ST8,2025-01-09 20:00:00,8,5.25,2.121320343559643,6
M1,ST8,2025-01-09 21:00:00,5,6.0,0.7071067811865476,2
M1,ST8,2025-01-09 22:00:00,23,6.086956521739131,1.202763616096502,6
M1,ST8,2025-01-09 23:00:00,19,5.842105263157895,0.8983415518941833,3
M1,ST8,2025-01-10 00:00:00,23,5.391304347826087,0.891328448531772,4
M1,ST8,2025-01-10 01:00:00,43,5.488372093023256,1.0991791964321946,5
M1,ST8,2025-01-10 02:00:00,14,5.571428571428571,1.0894095588038444,4
M1,ST8,2025-01-10 03:00:00,6,4.5,1.8708286933869707,5
M1,ST8,2025-01-10 04:00:00,48,5.666666666666667,1.154700538379251,6
M1,ST8,2025-01-10 05:00:00,25,4.6,0.8660254037844386,4
M1,ST8,2025-01-10 06:00:00,32,5.625,0.9418581497197699,3
M1,ST8,2025-01-10 07:00:00,32,6.25,0.915810939779251,5
M1,ST8,2025-01-10 08:00:00,16,6.0625,0.6800735254367721,3
M1,ST8,2025-01-10 09:00:00,7,6.0,0.5773502691896258,2
M1,ST8,2025-01-10 10:00:00,17,6.0588235294117645,0.6586528140164325,2
M1,ST8,2025-01-10 11:00:00,29,5.068965517241379,1.0667385033281398,6
M1,ST8,2025-01-10 12:00:00,31,6.387096774193548,0.6672040844618539,3
M1,ST8,2025-01-10 13:00:00,29,6.137931034482759,1.1869570316881282,6
M1,ST8,2025-01-10 14:00:00,3,5.0,1.7320508075688772,3
M1,ST8,2025-01-10 15:00:00,34,4.735294117647059,1.1094312910952704,5
M1,ST8,2025-01-10 16:00:00,58,5.086206896551724,0.38772764716054975,2
M1,ST8,2025-01-10 17:00:00,28,5.892857142857143,0.6288900106557946,2
M1,ST8,2025-01-10 18:00:00,27,6.074074074074074,0.8286191444865889,3
M1,ST8,2025-01-10 19:00:00,13,5.076923076923077,1.3204505835470495,5
M1,ST8,2025-01-10 20:00:00,12,6.5,0.5222329678670935,1
M1,ST8,2025-01-10 21:00:00,19,5.7894736842105265,1.7505220608093224,6
M1,ST8,2025-01-10 22:00:00,41,5.341463414634147,0.6561156947353484,3
M1,ST8,2025-01-10 23:00:00,28,5.571428571428571,0.7901510136288029,3
M1,ST8,2025-01-11 00:00:00,22,6.363636363636363,0.49236596391733095,1
M1,ST8,2025-01-11 01:00:00,12,6.333333333333333,0.49236596391733095,1
M1,ST8,2025-01-11 02:00:00,28,6.321428571428571,0.6696362433535826,3
M1,ST8,2025-01-11 03:00:00,20,5.8,0.6958523739384598,2
M1,ST8,2025-01-11 04:00:00,12,5.0,0.7385489458759964,2
M1,ST8,2025-01-11 05:00:00,10,6.0,0.816496580927726,3
M1,ST8,2025-01-11 06:00:00,33,6.121212121212121,1.0534934669225458,6
M1,ST8,2025-01-11 07:00:00,49,4.816326530612245,0.5273151092940501,3
M1,ST8,2025-01-11 09:00:00,30,6.433333333333334,0.6789105539243627,3
M1,ST8,2025-01-11 10:00:00,18,6.111111111111111,1.3672165321380638,6
M1,ST8,2025-01-11 11:00:00,53,5.981132075471698,0.8877492290951714,3
M1,ST8,2025-01-11 12:00:00,12,4.333333333333333,1.1547005383792517,4
M1,ST8,2025-01-11 13:00:00,32,5.15625,1.1670026397957818,5
M1,ST8,2025-01-11 14:00:00,36,6.055555555555555,0.8600479868487221,4
M1,ST8,2025-01-11 15:00:00,42,6.380952380952381,0.5823577373595079,2
M1,ST8,2025-01-11 16:00:00,58,5.344827586206897,0.6636349698898771,4
M1,ST8,2025-01-11 17:00:00,21,5.523809523809524,1.3645163106041502,6
M1,ST8,2025-01-11 18:00:00,7,5.0,0.0,0
M1,ST8,2025-01-11 19:00:00,53,5.09433962264151,0.7406896719481273,5
M1,ST8,2025-01-11 20:00:00,28,4.714285714285714,0.8099905283919411,4
M1,ST8,2025-01-11 21:00:00,15,6.066666666666666,1.2227992865708155,5
M1,ST8,2025-01-11 22:00:00,18,5.5,1.2004900959975622,4
M1,ST8,2025-01-11 23:00:00,46,4.673913043478261,0.7319486267973536,4
M1,ST8,2025-01-12 00:00:00,19,4.894736842105263,1.4867838833500562,6
M1,ST8,2025-01-12 01:00:00,41,6.073170731707317,0.818237248676661,3
M1,ST8,2025-01-12 02:00:00,48,6.416666666666667,0.6130958528832952,3
M1,ST8,2025-01-12 03:00:00,41,5.853658536585366,0.7266696501766156,3
M1,ST8,2025-01-12 04:00:00,50,5.86,0.9691148917798074,6
M1,ST8,2025-01-12 05:00:00,37,5.297297297297297,1.07664254010287,4
M1,ST8,2025-01-12 06:00:00,10,3.7,1.7029386365926402,4
M1,ST8,2025-01-12 07:00:00,7,6.285714285714286,1.1126972805283735,3
M1,ST8,2025-01-12 08:00:00,21,6.0476190476190474,1.2440333788202982,6
M1,ST8,2025-01-12 09:00:00,22,6.5,0.511766315719159,1
M1,ST8,2025-01-12 10:00:00,34,6.382352941176471,0.6520227678843524,3
M1,ST8,2025-01-12 11:00:00,50,5.1,0.8390957231764807,4
M1,ST8,2025-01-12 12:00:00,23,5.782608695652174,1.3469332756346384,6
